Date,SPY,QQQ,IWM,TLT,LQD,GLD,SLV,USO,AAPL,MSFT,NVDA,TSLA,ARKK,COIN,XLE,CAT,LMT,XLF,JPM,VNQ,JNJ,PG,WMT,DIS,AMD
2021-06-07,8.39270693935321e-05,0.0001667929342436002,3.0955314454180106e-05,3.3396593333877036e-05,1.4727256143858248e-05,5.848332580531918e-05,0.0002220404559540454,0.00032056782227954486,0.0002217948449011185,7.281394526293406e-05,0.0007524710802466488,0.0010352898499859286,-8.522876742154864e-05,0.002358385913358583,0.0003244783108748094,-0.00019678370222194757,5.525594078380735e-05,5.768008931654361e-05,0.00011631102765846995,-2.0018449696212448e-05,5.779781011304037e-06,0.00010912901464545356,5.412857556413597e-05,0.00015745629739832533,0.0003228161179241298
2021-06-08,8.141084200315934e-05,0.0001728168014191192,0.0001072169340703576,-5.786242571225979e-06,9.63843103563034e-07,5.0780783276914336e-05,6.177847204354265e-05,0.00015448445823044784,0.00016871730874563526,0.000190503627977334,0.0006717177565958293,0.0011296203452957731,0.0007171487625045976,1.4159477051144814e-05,0.0002685345043248452,0.00012696341288882812,4.238069660186401e-05,8.375250227278709e-05,0.00010190811845775627,5.528952648185253e-05,-2.3921790263146273e-05,-2.258834498695584e-05,4.0872525787228505e-05,0.00014458374835191797,0.0002990354991718004
2021-06-09,7.634985156698335e-05,0.00016942229193855308,0.00017107032165212556,-3.267075299992957e-05,2.9541081269336262e-06,5.281966769578328e-05,0.00015088968056122266,0.00028837566539983056,0.00020437640737824318,0.0001930856664830079,0.0007107834303009377,0.0010628844067116017,0.0007182521315016742,0.0021085806407789487,0.0002902791954569159,-0.00042356441321095934,8.078831540385165e-05,-5.901085288106462e-07,-3.976404572163207e-05,0.0001159994081153094,-0.00012159072563769721,0.00012041678066674149,7.12430211121376e-05,0.00014143496947504388,0.0001916824556366117
2021-06-10,5.177098948852181e-05,2.6188233624893507e-05,0.00012638860313199073,7.3704668840619144e-06,-5.116266535778445e-06,3.784152010713235e-05,0.00014191894969607628,0.0003025121563351423,0.00011201062758655645,-1.8469985933668788e-05,0.0006499170267337773,0.0005354125045132238,0.00022022227065540776,0.00164568822310901,0.00033016173004884764,-0.0013597595794860758,9.335150079301104e-05,-4.303017714228599e-05,-0.00012013652608715904,6.697770548311048e-05,-1.9137083159722574e-05,4.723350969411463e-05,6.778820832559288e-05,0.00013478769852263292,-0.00013251698165327056
2021-06-11,6.732797472335783e-05,0.00013261208932315456,7.403215219804862e-05,4.0734153609378465e-05,1.4848178733082553e-05,-7.084811585399859e-05,0.00017528977936928506,0.00030225434226252015,8.168941161738354e-05,0.0001897578180181527,0.00014928724212017928,0.0008867635933376516,0.00046380031755630395,0.0016325735711664557,0.0002829167645625324,-0.0002937044769380239,8.913950694544362e-05,4.321418783547758e-05,0.00012437972380633362,9.595050244412426e-05,-0.00010123618247848635,5.6290348285708594e-05,5.954406004045447e-05,0.00011205586808527491,0.0002654678511084956
2021-06-14,3.994866501424835e-05,1.1193859600066569e-05,0.0001219938897050235,-2.174903336726249e-05,4.460667950817986e-07,2.4209394057809263e-05,0.00016104088012091646,0.00029846404408685235,-0.00044180982169955045,8.815803802453105e-05,0.0004932204161984769,0.0006132536994233166,0.00013364064410278204,-0.002818402138235598,0.000275180309501165,0.0001790633060346381,5.710231886549962e-05,-2.820166770972617e-05,-0.00017064852284872075,6.156196959242619e-05,6.369999546022288e-05,9.976954584954394e-05,6.06540751836519e-05,8.917433117940436e-05,0.00022092458674236642
2021-06-15,3.404550897238595e-05,6.0945442008380635e-05,0.00010469645999726401,3.903066693732234e-05,1.3332932549509063e-05,4.5409163137923985e-05,0.00010756964997442648,8.784445413182224e-05,0.0001210416423501549,0.00010093167118559063,0.0004482537478327313,-0.00017766324993053557,-0.00030093229432407267,0.0006152397385634445,-6.898825705423464e-05,0.00022990931468709,4.850402100863986e-05,6.924344245525868e-05,-0.00013062701707994463,-4.754860630358652e-05,3.579542476047182e-05,8.225087490943062e-05,3.1226197075139325e-05,-6.164930581112781e-05,2.823204133860349e-05
2021-06-16,-6.463371009272606e-06,6.673036654981458e-05,7.690355327910801e-05,3.5090877026905815e-05,4.157579297518369e-06,-0.00023421611193009362,-7.742149061078601e-05,0.00023717396786006415,0.00012847365365940207,9.945500399806549e-05,0.0005273067391014016,0.0006428466591257971,0.0003651756475866469,0.0011540239366178424,0.00022652431667120258,0.00011896098164970698,-0.00020853314480531488,5.832714588790021e-05,5.3759483273188935e-05,2.4417110119284256e-05,6.556275676364211e-05,-0.00010965111162108378,-0.0003796194518785806,3.458434813348749e-05,0.000173001083620682
2021-06-17,2.6135759441511e-05,-8.038221590163619e-05,-4.582017955729685e-05,-0.00018523248507361462,-1.8148260384764253e-05,-0.0009102956176248443,-0.0022831320952138748,3.2820626704249125e-05,-1.6794299226450274e-05,-7.776044451899589e-05,-0.0016313532431800517,0.00033543944693287844,-0.0007759943793330749,0.0012816007854495647,-0.0009682368992756154,-0.0010767910807699336,5.924113682652221e-05,-0.0008415867928850821,-0.0007530700565718011,6.785666503287615e-05,4.267651408728511e-05,1.4124705578467793e-05,4.8226706431303085e-05,5.973874710437726e-05,-0.0027283793485539864
2021-06-18,-0.0001623254383068271,2.2963071807868032e-05,-0.00044195519317475924,-0.00029978066490547224,-1.3515090187252437e-05,8.680399603762238e-05,0.00020792012571912587,0.00020763570695169148,3.869971311614628e-05,8.087768872993889e-05,0.0006382906768888303,0.0006072244671976275,0.00042634030863683255,0.0013039097466957749,-0.0006416919660636015,0.000267151937933367,-3.7539751279735845e-05,-0.0004972614243828457,-0.0005163295324379156,-0.00022435950341482983,-0.00032533258093541995,-0.0001220286180198466,-0.00030826671107757824,-0.00010570231929161355,0.0003526488505949183
