Date,SPY,QQQ,IWM,TLT,LQD,GLD,SLV,USO,AAPL,MSFT,NVDA,TSLA,ARKK,COIN,XLE,CAT,LMT,XLF,JPM,VNQ,JNJ,PG,WMT,DIS,AMD
2021-11-16,2.5220549555903475e-05,6.690464143227547e-05,0.00013609799540388617,0.00010953285331436339,2.2239325491269003e-05,4.934598620896148e-05,0.00018766892693420525,0.00027810608888173327,0.00012022684154749668,0.0001755057138510652,0.0013274098382428758,0.0027565417033597606,0.00037932436865494327,0.0015124587921464747,0.00018307213214718504,0.0003086832311925918,0.0009418973421543772,5.935027984692215e-05,8.660312621336551e-05,5.1371220009227484e-05,8.820243501822006e-05,6.60513762958629e-05,7.640016300940116e-05,0.0004602493229659669,0.001282592120282912
2021-11-17,2.559647780954289e-05,6.417960005432339e-05,0.00013626571084970502,0.0001086896173589414,2.2354281430956017e-05,5.1894858332590524e-05,0.0001947585085922959,0.000277792480011963,0.00011510065616465543,0.0001756282191677518,0.0013147144836715243,0.0027893468888839077,0.00038058171455056787,0.001409531145762254,0.00018317705652588998,0.00031437490262319344,0.0009418824009341486,5.9401194908427e-05,8.945905993073782e-05,5.3427766294966644e-05,8.673760996428625e-05,5.463781828605005e-05,0.00010930517544202226,0.000409279467534709,0.0012917666785484934
2021-11-18,2.2685877677913874e-05,6.108237543758728e-05,0.00014502339822269718,0.00010153506140812842,2.1580717525577016e-05,5.586164782148724e-05,0.000180672839301533,0.00029976049195516583,0.00011748168193273891,0.0001751425317718644,0.0013691829424292265,0.002842884140667508,0.0003742409430983387,0.0013262263579754056,0.00018926712151788822,0.00031022132101688263,0.0009282201875724627,6.140608826245389e-05,8.309523115221665e-05,5.3940069073614526e-05,5.815669204833405e-05,4.693859497915267e-05,8.918067501670212e-05,0.00041420741607305143,0.0012946506826623332
2021-11-19,2.2473966683605176e-05,6.680776432461204e-05,0.00014361255253187097,9.97944129503177e-05,2.1540969451862426e-05,5.225791029120158e-05,0.00013973427047714762,0.00029714193208215436,0.00016021734019858072,0.00017694121842133016,0.0017094231419588386,0.0028452040754787856,0.0004057812918016284,0.0015364339881353641,0.0001876468494029388,0.00030107807068652264,0.0009282225479073424,5.9314226253765575e-05,7.741479122609247e-05,4.057670610058104e-05,5.9739509609619415e-05,4.610562109320491e-05,8.874313451221804e-05,0.0004203144481856625,0.0013262453378357296
2021-11-22,2.2277738955463138e-05,6.647100587420853e-05,0.00014784555132955264,0.00010575721675321408,2.2070167290854557e-05,5.544002051835394e-05,0.00014083404460624993,0.0003462912486662329,0.0001756166410259648,0.00017209166805752293,0.0017614831719059377,0.0028616316238905936,0.0004036572671003021,0.0014521618964353678,0.00025538949106325854,0.0002968053409886857,0.0009268168081381385,6.490994967754376e-05,8.348782916420124e-05,4.2393003900505575e-05,5.9941050069813564e-05,4.347679933688345e-05,8.865969535931763e-05,0.00042485055041134134,0.0012925121285963625
2021-11-23,2.2654096809094233e-05,7.003925607469046e-05,0.0001485328772940212,0.00010681006947401023,2.5385342353651753e-05,8.156111542813058e-05,0.00015502194194754848,0.00034836744274504796,0.00017454683030314707,0.00017568524698370554,0.0018163658080191391,0.002861413399890829,0.0004900355016518031,0.0016038039738932007,0.00026752864739182765,0.0003016896634018419,0.0009318078211993997,6.508546850843312e-05,9.807007973278135e-05,4.25298649594498e-05,6.93444320503282e-05,3.962068249928064e-05,9.794633427139763e-05,0.00041795531294032867,0.001310888030055916
2021-11-24,2.1183599117664053e-05,6.55005157359953e-05,0.00014380233656751404,0.00011829836140817723,2.8174317743219633e-05,8.309663348269514e-05,0.0001704744838205985,0.0004025151959042654,0.0001748611371886595,0.00017728134388975494,0.0017986089965695029,0.0021807520240500356,0.0004575981107414511,0.0012644596302381016,0.0003060953281127581,0.0003098734191711584,0.000930663588596334,7.823871285274559e-05,0.00012733469549981526,4.551601471243892e-05,7.117171003784761e-05,4.628798014365511e-05,9.342046401386342e-05,0.0004283918498407749,0.0013029804870136514
2021-11-26,2.1528600177302962e-05,6.552542841968103e-05,0.00014073271070704307,0.00012847803271161083,2.8424234268857203e-05,8.012607615624663e-05,0.00015767492516862973,0.0003980732246823738,0.0001743088238368812,0.00017505977869815617,0.0016140851792557484,0.002180732279217403,0.00047192816871848784,0.001258027566909704,0.0003094458226335462,0.0003048136042990249,6.792100769752274e-05,7.848406843739707e-05,0.00013033532654638613,5.304975127830557e-05,6.598682341064035e-05,3.690150197954397e-05,9.05759651843825e-05,0.0004286204091951858,0.001445502006577538
2021-11-29,4.830926871409753e-05,8.529389388319974e-05,0.00020272687533309894,0.0001447758647161541,2.999384161681535e-05,7.989314768345546e-05,0.00017771648865413603,0.001128938863399661,0.000230513915094831,0.00011516731200443581,0.0016806180719097846,0.002213845730563892,0.00044975640509271685,0.0012732276671101178,0.00035521380175971163,0.00038013218357235397,6.779592766069156e-05,0.00012562292775956938,0.00015731803841204255,9.265801791823797e-05,6.015666261404859e-05,3.762666902777756e-05,9.379836886515904e-05,0.0004424682979780678,0.0014640030698518244
2021-11-30,5.1399201068109225e-05,0.00010385796806824799,0.00018139704236348511,0.00014771302048825245,2.989634738044958e-05,7.999426109499947e-05,0.000183013050949003,0.0011311602613428514,0.00022278725336137589,0.00013827300322019886,0.0018417200725447203,0.00227363042461089,0.0004137690823133928,0.0013909686891806867,0.0003542481463654445,0.000304565735531251,6.873433380248181e-05,0.00011799947392069519,0.00014608617532137826,8.509248544446095e-05,5.918126888442349e-05,4.165799734873769e-05,0.00010533571939271617,0.0004426612766588265,0.0015694825665330003
