Date,SPY,QQQ,IWM,TLT,LQD,GLD,SLV,USO,AAPL,MSFT,NVDA,TSLA,ARKK,COIN,XLE,CAT,LMT,XLF,JPM,VNQ,JNJ,PG,WMT,DIS,AMD
2021-06-25,399.7500305175781,339.5198974609375,218.78323364257812,120.44469451904297,110.42560577392578,166.58999633789062,24.18000030517578,50.25,129.8687744140625,254.8896942138672,18.987506866455078,223.9566650390625,123.43309783935547,224.5399932861328,23.23330307006836,197.7919464111328,336.02203369140625,33.982452392578125,135.7647247314453,85.66708374023438,143.48675537109375,118.79460144042969,43.404232025146484,174.24659729003906,85.62000274658203
2021-06-28,400.5558776855469,343.6490173339844,217.0501708984375,121.68293762207031,110.89714813232422,166.5800018310547,24.209999084472656,49.540000915527344,131.4980926513672,258.4482116699219,19.9393253326416,229.57333374023438,128.09539794921875,246.69000244140625,22.44822883605957,197.75538635253906,334.315673828125,33.73400115966797,136.011474609375,85.41732025146484,143.3207244873047,119.14679718017578,43.269500732421875,172.50753784179688,87.08000183105469
2021-06-29,400.77142333984375,344.8926086425781,216.01409912109375,121.88662719726562,111.029541015625,164.8300018310547,23.889999389648438,49.88999938964844,133.0103302001953,261.0257568359375,19.980981826782227,226.9199981689453,128.73475646972656,254.89999389648438,22.339073181152344,196.6855010986328,328.4660949707031,33.61437225341797,135.84402465820312,85.18424224853516,143.32948303222656,118.33674621582031,43.018856048583984,169.92828369140625,89.5199966430664
2021-06-30,401.1087646484375,344.34857177734375,216.04234313964844,122.42938232421875,111.15364074707031,165.6300048828125,24.219999313354492,49.880001068115234,133.62501525878906,260.5449523925781,19.956787109375,226.56666564941406,128.63638305664062,253.3000030517578,22.61615562438965,198.99893188476562,332.8026123046875,33.761592864990234,137.0778350830078,84.73472595214844,143.94989013671875,118.80342102050781,44.18439483642578,171.7259521484375,93.93000030517578
2021-07-01,403.3294982910156,344.484619140625,217.94497680664062,122.4361801147461,111.0566635131836,166.1999969482422,24.110000610351562,50.619998931884766,133.92745971679688,261.2182312011719,20.16580581665039,225.97332763671875,127.0429458618164,241.44000244140625,23.010799407958984,198.1577606201172,334.4474792480469,34.02845001220703,138.4351043701172,85.10101318359375,145.01589965820312,119.07638549804688,43.65175247192383,173.18167114257812,93.30999755859375
2021-07-02,406.4123840332031,348.4388122558594,215.87281799316406,123.17491912841797,111.37162017822266,167.2899932861328,24.549999237060547,50.93000030517578,136.55198669433594,267.03692626953125,20.440176010131836,226.3000030517578,126.04949188232422,240.72000122070312,22.960416793823242,199.1178436279297,335.5646057128906,33.991641998291016,138.30209350585938,85.35906982421875,147.6547393798828,119.65750122070312,43.89927673339844,173.03512573242188,94.69999694824219
2021-07-06,405.6720886230469,349.9447021484375,212.7362823486328,124.61872100830078,111.77774810791016,168.1199951171875,24.229999542236328,49.900001525878906,138.5618133544922,267.0465087890625,20.651195526123047,219.86000061035156,125.15441131591797,235.41000366210938,22.213125228881836,195.2407989501953,333.0840759277344,33.45793914794922,135.97979736328125,85.98339080810547,146.772216796875,119.72792053222656,43.84601593017578,169.6938018798828,94.47000122070312
2021-07-07,407.10577392578125,350.6830749511719,210.75831604003906,125.7227554321289,112.15901947021484,168.75999450683594,24.239999771118164,48.65999984741211,141.0497589111328,269.229736328125,20.3251895904541,214.88333129882812,122.22325897216797,251.97000122070312,21.85207176208496,196.31065368652344,337.3150939941406,33.503944396972656,136.1393280029297,86.28308868408203,148.030517578125,120.6259994506836,43.77395248413086,168.8438262939453,90.54000091552734
2021-07-08,403.7886657714844,348.565185546875,208.8179931640625,126.2153091430664,112.21703338623047,168.64999389648438,24.010000228881836,49.52000045776367,139.75210571289062,266.81573486328125,19.857263565063477,217.60333251953125,121.28882598876953,244.2899932861328,21.72612190246582,193.95155334472656,334.1836242675781,32.83221435546875,133.79043579101562,86.04166412353516,147.74217224121094,120.6083984375,43.73634338378906,168.82427978515625,89.73999786376953
2021-07-09,408.0989685058594,350.741455078125,213.22610473632812,124.44034576416016,111.74458312988281,169.2100067138672,24.190000534057617,50.40999984741211,141.5765838623047,267.3158264160156,20.004426956176758,218.98333740234375,123.56096649169922,253.8800048828125,22.18793296813965,198.8069610595703,336.9895935058594,33.779998779296875,138.07167053222656,87.4568099975586,148.3275909423828,120.65241241455078,43.95880126953125,172.9667205810547,90.9000015258789
2021-07-12,409.5608215332031,352.1112976074219,213.40504455566406,124.27898406982422,111.68657684326172,169.0,24.280000686645508,50.310001373291016,140.9813995361328,266.7195129394531,20.465620040893555,228.56666564941406,122.69538879394531,247.6699981689453,22.15435028076172,199.86761474609375,333.4358825683594,34.111270904541016,140.0482635498047,88.20602416992188,148.0916748046875,120.74925994873047,43.88047409057617,180.1378936767578,90.80999755859375
2021-07-13,408.1646728515625,352.1112976074219,209.38319396972656,123.32785034179688,111.27215576171875,169.22000122070312,24.079999923706055,51.150001525878906,142.09364318847656,270.2396240234375,20.203720092773438,222.84666442871094,120.26587677001953,243.30999755859375,21.98641586303711,196.7678680419922,332.3540344238281,33.743194580078125,137.96530151367188,86.9740219116211,147.9081573486328,120.599609375,44.046539306640625,179.42465209960938,90.26000213623047
2021-07-14,408.7736511230469,352.74273681640625,206.1524200439453,124.72911834716797,111.7860336303711,171.0399932861328,24.329999923706055,49.70000076293945,145.5181884765625,271.71112060546875,19.796152114868164,217.7933349609375,116.23307037353516,229.94000244140625,21.331483840942383,193.52178955078125,331.4568176269531,33.586769104003906,137.49549865722656,87.58169555664062,148.9130401611328,121.48887634277344,44.3504638671875,179.199951171875,89.05000305175781
2021-07-15,407.3774719238281,350.26531982421875,204.98452758789062,126.10489654541016,112.02638244628906,171.07000732421875,24.3799991607666,49.040000915527344,144.86451721191406,270.2877197265625,18.92289924621582,216.86666870117188,114.4920883178711,224.6300048828125,21.033405303955078,193.3114471435547,332.71466064453125,33.697181701660156,137.796875,87.72320556640625,147.1217498779297,122.52783203125,44.38492202758789,179.91314697265625,86.93000030517578
2021-07-16,404.18218994140625,347.4283447265625,202.46022033691406,125.8670883178711,111.86894226074219,169.41000366210938,23.770000457763672,49.13999938964844,142.8253936767578,270.01837158203125,18.11949348449707,214.74000549316406,114.61995697021484,225.00999450683594,20.437252044677734,190.1476593017578,331.73834228515625,33.237098693847656,134.6502227783203,87.66493225097656,146.88583374023438,123.71651458740234,44.35359191894531,175.18450927734375,85.88999938964844
2021-07-19,398.2132568359375,344.5816345214844,199.42730712890625,128.627197265625,112.67288970947266,169.61000061035156,23.290000915527344,45.84000015258789,138.9813690185547,266.4213562011719,18.73682975769043,215.4066619873047,115.357666015625,220.61000061035156,19.715147018432617,186.6911163330078,327.234619140625,32.30770492553711,130.27151489257812,86.06664276123047,145.8197784423828,123.65489196777344,44.25019836425781,168.97084045410156,86.58000183105469
2021-07-20,403.91986083984375,348.5845642089844,205.61557006835938,127.38725280761719,112.51543426513672,169.38999938964844,23.139999389648438,46.5099983215332,142.59124755859375,268.64306640625,18.569469451904297,220.1666717529297,118.78063201904297,224.9600067138672,19.97963523864746,191.17726135253906,334.2364196777344,33.10826873779297,132.7001953125,88.0978012084961,147.19166564941406,122.9945297241211,44.450721740722656,172.6834259033203,87.11000061035156
2021-07-21,407.1900939941406,351.2757263183594,209.15704345703125,125.77366638183594,112.11756896972656,168.75999450683594,23.420000076293945,48.27000045776367,141.8595428466797,270.6435546875,19.365636825561523,218.42999267578125,120.64949035644531,230.8699951171875,20.676551818847656,193.7237091064453,335.036865234375,33.678794860839844,135.4922637939453,88.0894775390625,148.1003875732422,122.56305694580078,44.23139190673828,172.82017517089844,89.41000366210938
2021-07-22,408.0428466796875,353.59771728515625,205.83221435546875,126.96259307861328,112.5817642211914,169.08999633789062,23.559999465942383,49.16999816894531,143.2254180908203,275.202392578125,19.549217224121094,216.4199981689453,119.71505737304688,226.0800018310547,20.445642471313477,192.2804412841797,334.1924133300781,33.31071472167969,133.7815704345703,87.3902359008789,148.52853393554688,122.0934829711914,44.26272201538086,171.10069274902344,91.20999908447266
2021-07-23,412.2407531738281,357.72686767578125,206.79295349121094,126.11341094970703,112.5319595336914,168.55999755859375,23.350000381469727,49.470001220703125,144.94256591796875,278.5975341796875,19.51329803466797,214.4600067138672,120.42324829101562,224.9199981689453,20.37007713317871,192.6205596923828,334.9313049316406,33.36592483520508,133.52455139160156,88.11446380615234,150.1101531982422,123.85663604736328,44.62617874145508,172.08743286132812,92.1500015258789
2021-07-26,413.2528076171875,358.0086669921875,207.39578247070312,125.73973083496094,112.28335571289062,168.16000366210938,23.360000610351562,49.66999816894531,145.36212158203125,278.0011901855469,19.249906539916992,219.2066650390625,119.60685729980469,245.4499969482422,20.87387466430664,193.99951171875,323.7425842285156,33.559165954589844,134.4197540283203,88.15609741210938,150.18003845214844,124.29084014892578,44.688838958740234,174.62762451171875,91.81999969482422
2021-07-27,411.36932373046875,354.0641174316406,204.97509765625,127.08153533935547,112.76404571533203,168.44000244140625,22.959999084472656,49.470001220703125,143.19615173339844,275.5870666503906,19.164098739624023,214.92666625976562,116.67570495605469,235.0800018310547,20.680747985839844,192.960693359375,329.6183776855469,33.54995346069336,134.2424774169922,88.65555572509766,150.87037658691406,124.79586029052734,44.69197082519531,175.37013244628906,91.02999877929688
2021-07-28,411.2006530761719,355.4242858886719,207.98915100097656,127.09004211425781,112.96298217773438,169.2899932861328,23.170000076293945,49.720001220703125,141.44972229003906,275.2793273925781,19.45842933654785,215.66000366210938,119.36095428466797,241.75,20.869670867919922,194.37646484375,327.9295349121094,33.503944396972656,134.4640655517578,88.34754180908203,150.45091247558594,122.94404602050781,44.51024627685547,174.97933959960938,97.93000030517578
2021-07-29,412.9060363769531,356.0557861328125,209.5903778076172,126.3851547241211,112.63972473144531,171.1699981689453,23.719999313354492,50.63999938964844,142.09364318847656,275.5486145019531,19.6170597076416,225.78334045410156,119.60685729980469,235.77999877929688,21.071186065673828,195.40606689453125,327.744873046875,33.87202835083008,135.61634826660156,88.36419677734375,150.45091247558594,123.58199310302734,44.566650390625,174.24659729003906,102.94999694824219
2021-07-30,410.9007873535156,354.2000732421875,208.20579528808594,126.97964477539062,112.73092651367188,169.82000732421875,23.6299991607666,50.65999984741211,142.30831909179688,274.0193786621094,19.454437255859375,229.06666564941406,118.03308868408203,236.5800018310547,20.73532485961914,190.0648956298828,326.9267883300781,33.60517501831055,134.5349884033203,88.48072814941406,150.46841430664062,126.01854705810547,44.663780212402344,171.97021484375,106.19000244140625
2021-08-02,410.03875732421875,354.22930908203125,207.169677734375,128.11216735839844,113.0572280883789,169.61000061035156,23.530000686645508,49.18000030517578,141.97659301757812,273.9328308105469,19.704858779907227,236.55667114257812,119.13472747802734,235.39999389648438,20.57999038696289,188.60325622558594,323.9625244140625,33.61437225341797,133.99432373046875,88.28926849365234,150.52957153320312,125.70845031738281,44.56037902832031,171.51101684570312,108.62999725341797
2021-08-03,413.3745422363281,356.3763427734375,208.02679443359375,128.1802520751953,113.17344665527344,169.49000549316406,23.68000030517578,48.849998474121094,143.77175903320312,276.1449890136719,19.769712448120117,236.5800018310547,118.24948120117188,230.17999267578125,20.932647705078125,191.67369079589844,324.97406005859375,33.991641998291016,135.51889038085938,88.39749145507812,152.38201904296875,127.54248809814453,45.06169128417969,169.00991821289062,112.55999755859375
2021-08-04,411.34124755859375,356.8912658691406,205.43661499023438,128.4438018798828,113.19839477539062,169.52999877929688,23.540000915527344,47.20000076293945,143.37173461914062,275.55828857421875,20.2276668548584,236.97332763671875,121.25932312011719,244.36000061035156,20.365877151489258,188.01487731933594,318.1042785644531,33.706390380859375,134.05638122558594,88.1227798461914,151.4820556640625,126.19573211669922,44.754638671875,168.60934448242188,118.7699966430664
2021-08-05,413.9462585449219,359.15509033203125,209.1288299560547,127.7890625,112.7333755493164,168.86000061035156,23.299999237060547,48.099998474121094,143.47909545898438,278.45318603515625,20.589832305908203,238.2100067138672,123.51177978515625,255.5,20.596790313720703,190.4694061279297,317.3477478027344,34.1480827331543,135.74932861328125,89.15502166748047,151.77037048339844,126.25778198242188,45.58494186401367,172.64434814453125,112.3499984741211
2021-08-06,414.630126953125,357.5811767578125,210.40982055664062,125.65486145019531,111.81171417236328,164.63999938964844,22.520000457763672,47.56999969482422,142.79510498046875,278.3954772949219,20.319456100463867,233.03334045410156,120.9937515258789,258.260009765625,20.785707473754883,191.53578186035156,318.46490478515625,34.83821487426758,139.6051025390625,88.99686431884766,151.26358032226562,125.29199981689453,45.50347137451172,173.0546875,110.11000061035156
2021-08-09,414.2928161621094,358.2417907714844,209.25131225585938,125.2042465209961,111.33014678955078,161.72000122070312,21.75,46.599998474121094,142.74623107910156,277.30865478515625,20.248615264892578,237.9199981689453,122.65603637695312,280.4700012207031,20.49182891845703,192.0322265625,317.5765075683594,34.930240631103516,139.45440673828125,88.5223388671875,151.78781127929688,125.97425842285156,45.61314392089844,172.6540985107422,107.58000183105469
