Date,optimized,equal_weight_k5,unconstrained_n25,optimized_cum_logret,equal_weight_k5_cum_logret,unconstrained_n25_cum_logret
2021-07-15,-0.00013421211222293858,1.5970575120046372e-05,8.835249633910565e-05,0.0038701871690785517,0.003969769469050937,0.001090074077392473
2021-07-16,6.740355417526708e-05,0.0002776750194544,2.179114617798188e-05,0.003937588451736293,0.0042474059439322155,0.0011118649861468482
2021-07-19,-0.0011866253141427066,0.00039620460255778,-0.0003004459716778521,0.0027502585403250458,0.004643532078172174,0.0008113738715357774
2021-07-20,0.00042065659116618425,0.0002992866536320464,-3.1593187222753875e-05,0.003170826680311569,0.004942773954487591,0.000779780185237737
2021-07-21,-0.00035725458279424097,-2.1429726580549565e-07,-3.9843821818167186e-05,0.0028135082668959005,0.0049425596571988075,0.000739935569633375
2021-07-22,0.00048292593056286216,0.0004888545774873571,0.00015672764581693853,0.0032963176262601162,0.0054312947842147935,0.0008966509349559839
2021-07-23,0.0006826013850391872,0.00065428036157678,0.0002155743512197369,0.003978686144937768,0.006085361197712061,0.0011122020533641758
2021-07-26,-0.0006367386754420793,-0.0010002068869769563,-0.00015111070166713868,0.0033417446653318432,0.005084653770036017,0.0009610799333246113
2021-07-27,0.0003570851998187501,0.00014213271521225991,0.0001031915091525629,0.0036987661254038037,0.005226776385350896,0.0010642661185995806
2021-07-28,0.00022028347620946568,-0.00061843990328684,-2.392975031830088e-05,0.003919025342770845,0.00460814516922604,0.0010403360819602522
2021-07-29,-0.00017211653666248755,-0.00037430614718779996,-3.638999171543553e-07,0.003746893992357438,0.00423376895200668,0.001039972181976841
2021-07-30,0.0005675502988195806,0.00043661708924196005,0.00014463948103098683,0.004314283295418781,0.004670290751743077,0.0011846012037265818
2021-08-02,0.00012331370808729366,0.00034613364787668,0.0001546016296212143,0.00443758940099585,0.005016364509188367,0.0013391908837474642
2021-08-03,0.0005255932176359497,0.00033628179727302,0.00012549775321123033,0.004963044542895644,0.005352589776410739,0.0014646807627744672
2021-08-04,-0.0005190720133586655,-0.0008057104940820294,-0.00016119602424781768,0.004443837765022452,0.004546554523175578,0.0013034717450512
2021-08-05,5.159865268520962e-05,-0.000366541048600537,-4.600638631360504e-05,0.004495435086542988,0.0041799462819851274,0.0012574643004113696
2021-08-06,0.0004904340012282402,0.00044212349636563083,7.525958022472769e-05,0.0049857488643225475,0.004621972070555954,0.00133272104877594
2021-08-09,-0.0005882141945045727,-0.0008345765816516335,-0.00011946283184435704,0.004397361603978779,0.0037870470359817306,0.0012132510806791078
2021-08-10,0.0002741836178562505,0.00028586991001640003,9.661340106605295e-05,0.004671507640376313,0.0040728760929809186,0.0013098598149710913
2021-08-11,0.0005032168279372641,0.0005626512083006201,0.00015955829869295608,0.00517459789718569,0.00463536907243937,0.0014694053855924976
2021-08-12,-0.0004050216568268573,-0.0006553837433542208,-3.9179574270937e-05,0.0047694941969339075,0.00397977047127834,0.0014302250437820208
2021-08-13,0.0004994959494070577,0.00040167987657265957,0.0001322712592817226,0.005268865439764521,0.0043813696960861475,0.0015624875559920447
2021-08-16,0.0001570920744865542,5.187306650021996e-05,9.488528662847123e-05,0.005425945176583335,0.004433241417225388,0.0016573683412964605
2021-08-17,0.00026006393834523197,0.0004065074805379,0.00014224224952949478,0.0056859753041643805,0.004839666295982201,0.0017996004753563168
2021-08-18,-0.00011291655587568773,8.140111171782001e-05,-1.638314975213133e-05,0.0055730523727345015,0.0049210640948093255,0.0017832171913988893
2021-08-19,8.466156608638684e-05,0.00035450517322396357,5.421683063124159e-05,0.005657710355232706,0.005275506445921026,0.0018374325523508744
2021-08-20,-0.0004915120875249888,8.86613260623674e-06,-5.075378641263893e-06,0.005166077436046552,0.005284372539223416,0.0018323571608298461
2021-08-23,-0.0013179764855799974,-0.0004526319473287001,-0.0002635200190564734,0.0038472316555675443,0.004831638123133258,0.0015688024142720667
2021-08-24,0.0004674827154557909,0.0008689698697225801,0.00018759940338430073,0.00431460513502138,0.005700230657118409,0.001756384223088642
2021-08-25,0.0006401355994824857,0.0007827299603622401,0.00022257239916022233,0.004954535935105953,0.0064826544441421476,0.0019789318566871303
2021-08-26,0.0005304390520079545,0.0005298337014878967,0.0001596604404460478,0.005484834354049324,0.007012347833313654,0.002138579552761635
2021-08-27,0.00011456825196025768,-0.00012142028902208522,-5.553117863923002e-05,0.005599396043568695,0.006890920172251544,0.0020830468322094392
2021-08-30,0.0005521065952183715,0.0006085870266001601,0.00014947925128112394,0.006151350284015572,0.007499322084868735,0.002232514912580416
2021-08-31,0.0006403988118734408,0.00069061452592796,0.00023494156568392655,0.00679154412807271,0.008189698246324024,0.002467428883816676
2021-09-01,0.0006066640064814965,0.0005855852983413201,0.00018010646283439565,0.0073980241883377295,0.00877511215649961,0.002647519129429282
2021-09-02,0.000566748037063447,0.00072002797065922,0.0001789172656979189,0.007964611684387113,0.009494881031382865,0.002826420391342027
2021-09-03,0.0003244931743898083,0.00031184146394866257,0.0001051423391689211,0.008289052222253249,0.009806673882888226,0.002931557203442618
2021-09-07,0.0001410304987979375,0.00011512349898054,2.0584029839251192e-05,0.008430072777185245,0.00992179075566723,0.0029521410214336705
2021-09-08,0.00034424308959531087,7.427396787438003e-05,7.503952374699233e-05,0.008774256628722592,0.009996061965366945,0.0030271777298564373
2021-09-09,0.0004846162604676628,0.00056981699054518,0.00013961804519549014,0.009258755500654399,0.010565716671856061,0.0031667860293598483
2021-09-10,8.790370084523875e-05,0.0001618576120821985,2.021287124062397e-05,0.009346655338195701,0.010727561186408132,0.0031869986963230625
2021-09-13,0.00038056567777138294,0.00033864271555931997,9.54985170576494e-05,0.009727148619216721,0.01106614657546489,0.0032824926536875665
2021-09-14,0.0005237308606252136,0.00046159536223446007,0.00011423890074055694,0.01025074238070133,0.011527635435332856,0.003396725029661733
2021-09-15,0.00019832220374191897,0.0003661973393242,4.42885424089438e-05,0.01044904492119464,0.011893765740776082,0.0034410125913622047
2021-09-16,0.00046403687564129626,0.00037990602708382005,8.388633089204112e-05,0.010912974165020357,0.012273599621836977,0.003524895403992773
2021-09-17,0.00036136148179589234,0.0001468100527399,5.184991293256308e-05,0.011274270371480835,0.012420398899035786,0.0035767439727650003
2021-09-20,-0.0005366831872534906,-0.00094467256543628,-0.0004147523959854706,0.010737443118258071,0.011475279849261737,0.003161905543215343
2021-09-21,0.00040567493278975507,0.0003490662677384,0.00010078527981489936,0.011143035787219667,0.01182428520754432,0.0032626857445351926
2021-09-22,-6.75674930756796e-05,4.294344734597052e-05,-1.7103029226808096e-05,0.011075466011358096,0.011867227732846783,0.003245582569049859
2021-09-23,4.7033079038337505e-06,8.795524222815814e-05,-9.685014726014537e-05,0.011080169308201387,0.011955179107239415,0.0031487277315113784
2021-09-24,-3.737397231659209e-05,-4.1168016343509455e-05,7.095061258735854e-05,0.01104279463746046,0.01191401024346991,0.0032196758272230418
2021-09-27,-2.8414096536048506e-05,0.00011057585344239796,-3.3291518473912895e-05,0.011014380137236282,0.01202457998385318,0.003186383754574275
2021-09-28,-0.0005739110949264583,-0.0012890965268086802,-0.00035126370805166557,0.010440304292299816,0.010734651857365158,0.0028350583389754216
2021-09-29,0.0002594646963927263,0.00019138247354228628,7.245771765657333e-05,0.010699735333549608,0.01092601601961806,0.0029075134316983104
2021-09-30,0.0002527240663238644,0.00023058864503462,-1.187456346941234e-05,0.010952427470526117,0.011156578083177299,0.0028956387977257182
2021-10-01,0.00025723278265465276,0.00035887466163308005,-2.3849593011747812e-05,0.011209627174501033,0.011515388364701363,0.002871788920307937
2021-10-04,-0.0005171563348694569,-0.00046264165890280793,-7.4662734854152e-05,0.010692337068171708,0.011052639654127241,0.00279712339805308
2021-10-05,-0.0004149478824971019,-0.00031964948642040003,-9.234427344949097e-06,0.01027730307097914,0.010732939068920352,0.002787888928070587
2021-10-06,-0.00013038275240201218,2.216224709909998e-05,8.83965971942372e-05,0.010146911818007228,0.010755101070440438,0.002876281618515901
2021-10-07,9.705161083267017e-05,0.00011417244137764211,8.297448104969252e-05,0.010243958719637066,0.010869266994640872,0.0029592526573738254
2021-10-08,0.00031732537532638133,0.00028193457808738,0.00015312492364574838,0.010561233757915046,0.011151161836643527,0.003112365858595073
2021-10-11,0.00017389600064120304,0.0002296317725419,0.00013358773821125401,0.010735114640399376,0.011380767247845442,0.0032459446747588974
2021-10-12,0.00021389204436659268,0.0002078495793048817,0.0001362237095706845,0.010948983813123985,0.011588595229419275,0.0033821591067226984
2021-10-13,0.00023761177251104278,6.437360593274002e-05,7.211622187554952e-05,0.01118656736042891,0.01165296676346032,0.0034542727283485113
2021-10-14,-0.0004827302410888093,-0.0005597004034807344,-0.00013866837918122745,0.010703720567587064,0.011093109669239438,0.003315594733818717
2021-10-15,-0.0006605820961485262,-0.00080831795544256,-9.976388844769676e-05,0.010042920190952275,0.010284464848685837,0.003215825868623316
2021-10-18,-0.00018568260145794923,-0.00034537460122008003,8.911428431040776e-06,0.009857220348345842,0.009939030591922101,0.0032247372573477313
2021-10-19,0.00024105424741009356,0.00020516915432557012,6.68264564778167e-05,0.010098245546848947,0.010144178701935206,0.0032915614810373806
2021-10-20,0.0002978901962974116,0.0003987513595605,0.00013030613695235528,0.010396091382671238,0.010542850581300153,0.0034218591288825823
2021-10-21,-0.0003437869936498415,-0.00033696987830417495,2.348652317880378e-05,0.010052245280725453,0.010205823915889096,0.003445345376257255
2021-10-22,0.00041589678180388396,0.0005158834043665333,0.00017731208006860916,0.01046805560143464,0.010721574298159531,0.003622641738396892
2021-10-25,-0.003689771524220152,-0.00385377432640548,-0.0006948400594720249,0.006771460079096534,0.006860355049953632,0.002927560165688839
2021-10-26,-0.0004899858288665567,-7.885025286954001e-05,-0.000577506314630356,0.006281354167946441,0.006781501688239442,0.0023498870300568573
2021-10-27,0.00034301946829554055,0.0005734022993555883,3.643272190912037e-05,0.006624314818514283,0.007354739655312534,0.0023863190883104822
2021-10-28,0.00021812653785051049,0.00019667832010704,4.204234958385478e-05,0.006842417570230359,0.007551398636774412,0.00242836055413961
2021-10-29,0.0003386629968528048,0.0004665735256677208,0.00019245773972670295,0.007181023233714437,0.008017863350859107,0.0026207997762514464
2021-11-01,-0.0010186230488422121,-0.00128607570165104,-0.00016784505347327379,0.006161881035839638,0.006730959944115804,0.0024529406352208597
2021-11-02,0.00047389125611356964,0.0004928219940499663,0.00017674115486873788,0.006635660040953628,0.007223660541289831,0.002629666173211782
2021-11-03,-7.549345936877203e-06,0.0004315584764945413,9.787021147906124e-05,0.006628110666520343,0.0076551259232078405,0.0027275315957142094
2021-11-04,-0.0027977019471496726,-0.00224478057719284,-0.00037016105615126255,0.0038264878365963655,0.005407822049222853,0.0023573020130480916
2021-11-05,0.000675737381996585,0.0008902190597559492,0.00017534906035624823,0.0045019970108880715,0.006297645098997952,0.0025326357015547523
2021-11-08,-0.0008304237867236355,-0.0020362995427482583,-0.0003649060648762968,0.003671228231324964,0.004259269479514237,0.002167663042259427
2021-11-09,-0.0025560880131189506,-0.0021933029959351797,-0.00035771104441962144,0.0011118678477399528,0.002063557671749028,0.0018098880039828318
2021-11-10,-0.0010946588723517458,-0.0017198159385584401,-0.00037126113404888913,1.6609398770312672e-05,0.0003422611519643833,0.0014385579354568422
2021-11-11,0.000960542485736344,0.0008580538237336201,6.650877628220339e-05,0.0009766908587728485,0.0011999470579629932,0.0015050645001283562
2021-11-12,0.001185914983402058,0.0012670453100460802,0.00035818676037738896,0.0021619032004617598,0.0024661903434963195,0.001863187126942239
2021-11-15,0.0012685940488651054,0.0013707106829997599,0.0003883569639400146,0.003429693263778741,0.003835962460178418,0.0022514686998349968
2021-11-16,0.0008750479854820288,0.0007614487086586001,0.00023775409812143672,0.004304358617969842,0.004597121413848855,0.0024891945389299997
2021-11-17,0.0006833377845687486,0.0009187173963196489,0.00024617615203571775,0.0049874630335818475,0.005515417047641975,0.002735340394588961
2021-11-18,-0.0010950228478739336,-0.0010056535941472,-0.00012860563568460953,0.003891840210158,0.0045092574446442355,0.0026067264884904874
2021-11-19,0.00033089728876701917,0.000814340501828174,0.0001451394377213242,0.004222682764491135,0.005323266551146156,0.002751855394502759
2021-11-22,0.0006774995499570526,0.00030066415914546007,7.583013314059991e-05,0.004899952915234095,0.005623885519881148,0.002827682652684049
2021-11-23,0.0008157448090540905,0.001074697594756327,0.00018481086299939817,0.005715365185323678,0.006698006040593869,0.003012476440259665
2021-11-24,0.0009087634187078028,0.0005978904623797799,0.00023889792038512772,0.00662371592855313,0.007295717837682459,0.0032513458290805972
2021-11-26,-0.003623393059037155,0.0006764397063998601,-0.0007906828740948089,0.0029937424805196906,0.007971928861864794,0.0024603502004114626
2021-11-29,-0.0004445311817263761,-0.00068856051174638,-7.577676230781084e-05,0.002549112465516811,0.007283131183453938,0.0023845705668997064
2021-11-30,0.0008119733097473027,0.00123595327148782,4.746443233422912e-05,0.0033607563032725463,0.0085183212934537,0.002432033872833457
2021-12-01,-0.000193880720443011,-0.0017967571750119402,-0.0003467084785664975,0.0031668567855329868,0.006719948014147335,0.0020852652769865047
2021-12-02,0.001129874405730095,0.0011888542281886,0.00013777642490905986,0.004296093363575071,0.00790809611474776,0.0022230322115956436
2021-12-03,-0.0007227053442087997,-0.00176736920656082,-0.0002908847735988828,0.0035731267419670124,0.006139163268606872,0.0019321051228149513
2021-12-06,0.0007545732565593869,0.0012977878917680402,0.00016946943615703825,0.004327415451258906,0.007436109761561581,0.002101560200649374
2021-12-07,-0.0016476882815034506,-0.0022799972443603546,-0.00048130173748927777,0.0026783682384837614,0.0051535093659462634,0.0016201426003006822
2021-12-08,0.001539927050860464,0.0014401955491683712,0.00042740508654394395,0.004217110817527464,0.006592668828163886,0.0020474563753078057
2021-12-09,-0.001175271356673057,-0.00212602719899946,-0.00032334751379094786,0.0030411482878765573,0.004464378425014305,0.0017240565734377561
2021-12-10,0.0013072380134821105,0.0013161807643372802,0.00036394692905065187,0.004347532609651325,0.0057796937827206156,0.0020879372898695574
2021-12-13,-0.000501159019890044,-0.0003953261741254459,-1.5148307830652334e-05,0.003846247967606839,0.005384289446602898,0.0020727888673021133
2021-12-14,0.0014922821438905628,0.0013844880332177399,0.00038939160700356406,0.005337417764984593,0.006767819959944821,0.002462104681068637
2021-12-15,-0.00030345281768356393,-0.0008898890222003001,-8.3869156172757e-05,0.005033918896178335,0.005877534751449914,0.0023782320076815443
2021-12-16,-0.000697474474429632,-0.00116346021447752,-0.00024163896924707433,0.00433620107326803,0.00471339719170988,0.0021365638390347962
2021-12-17,0.0015039496657473558,0.0009754154100008402,0.00020993660663531962,0.005839020939349583,0.005688337193221699,0.002346478412064377
2021-12-20,0.0013230133884502867,0.0012518817730634401,0.0003426404002956092,0.007161159916740274,0.006939436015671125,0.002689060124543439
2021-12-21,-0.0001161154566987034,-0.0004648359683511338,-0.00011436986778871631,0.007045037718120082,0.006474491977590174,0.0025746837160227193
2021-12-22,0.0003236774347968715,0.0005280020554409,0.00025675551292773637,0.007368662780676797,0.007002354688992825,0.0028314062728947973
2021-12-23,0.0005572743042130736,0.0005015999831517401,0.00029524542362672986,0.007925781865228711,0.007503828912925091,0.003126608120168335
2021-12-27,0.0004451438426184639,0.00024234054936906002,0.0001370831996174161,0.008370826660719302,0.007746140102566431,0.0032636819247425894
2021-12-28,0.0009409311163965554,0.0006780385472444201,0.00034513484248287153,0.009311315378922061,0.008423948885528615,0.0036087572218960013
2021-12-29,0.0012966883629080893,0.0013606111811607,0.0004371595596805784,0.01060716376751987,0.009783635274056483,0.004045821255175464
2021-12-30,0.0013260420586566847,0.0013527624034643802,0.0004259592526415748,0.011932327408865706,0.01113548351879425,0.00447168981292864
2021-12-31,0.0013085072243486375,0.0015561780509572199,0.00044426510249883847,0.013239979283708929,0.012690451979417663,0.004915856258905407
2022-01-03,-0.002461269510497158,-0.00223813293306822,-0.00045516315173447803,0.010775675870219072,0.01044981068343779,0.004460589488980305
2022-01-04,0.0007800891383603006,0.0005421209287105049,-5.2818126523233854e-05,0.011555460897193146,0.010991784717684848,0.004407769967530696
2022-01-05,-0.0010212981749547865,-0.0022716583543237402,-0.000570693429107342,0.010533640841896735,0.008717542233272837,0.0038369136309452665
2022-01-06,0.0011200073112879955,0.00168289753341998,0.000377788313469493,0.011653021412921561,0.01039902528137238,0.004214630600377895
2022-01-07,0.0007225512856980302,0.00093802937265358,0.0002859809057500914,0.012375311784114596,0.011336614979404249,0.00450057062138337
2022-01-10,0.0010208862152714967,0.0013024262772537202,0.00038211302775568393,0.013395677249441233,0.012638193835276819,0.004882610662548243
2022-01-11,0.0003087609397872079,0.00043915115701268913,7.670736915883755e-05,0.013704390532378884,0.013077248593641582,0.00495931508984721
2022-01-12,0.0009021452327014088,0.0010650258610552202,0.0003176469501264693,0.01460612907664613,0.014141707717012227,0.005276911600862168
2022-01-13,-0.0008074505984735343,-0.0010652507147711002,-0.00025063524713974945,0.013798352314352173,0.013075889219441915,0.0050262449394597375
2022-01-14,0.0008884167061729726,0.00130821754740018,0.00010979297369936751,0.014686374611985308,0.014383251795843908,0.005136031886351616
2022-01-18,0.0003962028290248417,0.00023353587045301375,-8.850241657393983e-05,0.015082498973394571,0.014616760401040424,0.005047525553207673
2022-01-19,0.0005411828131357732,0.0007263357933726599,8.92543591346239e-05,0.01562353539992405,0.015342832540230647,0.005136775929409004
2022-01-20,0.000612767111582024,0.0005854304659389401,0.0001708437894858017,0.016236114846399047,0.01592809170860632,0.0053076051267566034
2022-01-21,-0.002941402491418662,-0.004331556325129663,-0.0010688922158173927,0.013290377929058052,0.011587127014962716,0.0042381412382473775
2022-01-24,0.0011967323945667042,0.00134112217807012,0.00038112996560300306,0.014486394810207859,0.012927350691928059,0.004619198592273994
2022-01-25,0.0002940004237530507,0.00018136526326032005,-5.6993728154567656e-05,0.014780352024305221,0.013108699510497292,0.004562203239915159
2022-01-26,0.0007613100675177971,0.00098394433631396,0.00025236582802336217,0.015541372442313068,0.014092160090882733,0.004814537229039518
2022-01-27,-0.00322288691335775,-0.0037134001647515205,-0.0007191970414750577,0.012313280843176195,0.010371848139614507,0.0040950814413051005
2022-01-28,0.0005362636769222505,0.0005583278016818401,-0.00021261299685099226,0.01284940078211811,0.010930020134320845,0.0038824458391066544
2022-01-31,-0.0033052285730074808,-0.005164305402402341,-0.0010248193976521065,0.00953869787520577,0.005752333617451556,0.0028571009550058496
2022-02-01,0.0013662691819965862,0.0016306908007105402,0.0004319850888219565,0.010904034560727766,0.007381696285571258,0.0032889927651316556
2022-02-02,0.000727282055046404,0.00025546485737144007,0.00020981601724105603,0.011631052274339745,0.007637128517352304,0.003498786774070535
2022-02-03,0.00043751413124301446,0.00046527947723825995,5.162660132148907e-05,0.012068470724182118,0.008102299785658143,0.0035504120427849372
2022-02-04,0.0002311349311586051,7.762543000608001e-05,9.188120269813308e-05,0.012299578947777766,0.00817992220296647,0.003642289024663981
2022-02-07,0.0008154047758315826,0.00120432678285294,0.000383099705222518,0.013114651461741412,0.009383524366047152,0.004025315365930997
2022-02-08,0.0011439162333490385,0.00159113170004718,0.00041245943342890806,0.014257913921443398,0.010973391557206663,0.004437689761350169
2022-02-09,0.00019376163753792903,0.00028979657957042013,0.00011827280828780367,0.014451656789619826,0.011263146153859219,0.004555955575960815
2022-02-10,0.000468778727642651,0.00041452045489302,5.4827572588157534e-05,0.014920325674841327,0.011677580718883139,0.004610781645572627
2022-02-11,-0.0019129773185075634,-0.00245177117126506,-0.0005561936243611404,0.013005516278367926,0.009222799034947824,0.004054433288160618
2022-02-14,0.0015025932149749172,0.0021658398920630204,0.0005639473184387055,0.014506981729729852,0.011386296876852579,0.004618221648070321
2022-02-15,-0.002324340558051973,-0.00214592636462078,-0.0004464138133242186,0.012179935699056779,0.009238064712943082,0.004171708162435236
2022-02-16,0.0016331843231439777,0.00196901921796654,0.0005736833171387718,0.013811787826967185,0.011205147953470461,0.004745226986208254
2022-02-17,-0.001683520365548089,-0.00204478943680808,-0.0005801635934653341,0.012126848748496838,0.009158265080497692,0.00416489503272459
2022-02-18,0.0013356492905940657,0.0015914467177002602,0.0004779062048960252,0.013461606853030241,0.010748446788822506,0.004642687076820978
2022-02-22,0.0006639732777576565,0.00110283542612636,0.0003370348275951592,0.014125359798055669,0.011850674538697278,0.0049796651209368485
2022-02-23,-0.00026227833654590634,-0.00010205298561044003,-5.845082303652786e-05,0.013863047060531632,0.011748616345326637,0.004921212589584352
2022-02-24,-7.90546229971354e-05,-0.00086393988990248,-0.0003137522538315308,0.01378398931255305,0.010884303044272082,0.004607411105216662
2022-02-25,0.0015900190485936862,0.0019065926826317,0.00018793464084820383,0.015372745619204686,0.012789080485992097,0.004795328088562525
2022-02-28,-0.00042735331633623704,-3.513218714253999e-05,-0.00014289359660907432,0.014945300961415631,0.012753947681699783,0.004652424281690755
2022-03-01,-0.00037465934749910507,0.00045682366137504005,-0.0002379428295891618,0.014570571411567965,0.01321066703091307,0.0044144531392152474
2022-03-02,0.0006304551362869592,0.00184017016811946,0.00016329730033403896,0.015200827894505838,0.015049146160123778,0.004577737107996459
2022-03-03,-0.00045352349879903875,-0.00148039014498444,-0.0001287140743898812,0.014747201522820153,0.013567659154994343,0.004449014749239245
2022-03-04,-0.000688782915067768,0.00031605788644556,-0.00010978360629666727,0.014058181287819443,0.013883667105667623,0.0043392251162813955
2022-03-07,-0.000641919013672889,-7.198594861356972e-05,-0.000302531477319818,0.013416056155924252,0.013811678565941302,0.0040366478670823104
2022-03-08,0.0012481816903522514,0.00201775350419526,0.0001993984390712147,0.014663459515108907,0.015827399139710322,0.00423602642892697
2022-03-09,-0.006059233558640385,-0.0020801470236182047,-0.0012105937956054312,0.00858579430865345,0.013745085605310115,0.003024699272724987
2022-03-10,0.0015991665248435572,0.0013813596340445202,0.0004663684469026062,0.010183683528277808,0.015125492039842033,0.003490959003663292
2022-03-11,0.0002008626816174941,-0.00048395952349064,9.692044133352012e-05,0.010384526039687744,0.01464141537014363,0.0035878747485142424
2022-03-14,0.0006130379367095067,0.0007586421603174801,0.00018664526771698073,0.010997376145402445,0.015399769906957012,0.0037745026001703677
2022-03-15,-0.0010207980025324728,-0.0002833775795323001,-0.00022911800407739974,0.00997605677375037,0.015116352168411425,0.0035453583445531614
2022-03-16,-0.0010393134185907077,-0.00342146198529172,-0.0007844146752569865,0.008936202894464094,0.011689023596704049,0.0027606358551249253
2022-03-17,0.0002132651879692656,0.0016275691222847998,0.0003523143334364367,0.00914944534464578,0.013315269663746408,0.0031128881404398744
2022-03-18,0.00047711035681564234,0.00048151228940720005,0.0004269737518449465,0.009626441920504512,0.013796666063311373,0.003539770764930867
2022-03-21,0.0007361224836955593,0.0017965588140951402,0.000451700820840528,0.010362293598933571,0.015591612995891457,0.003991369599665859
2022-03-22,0.0006298849792312507,0.00030617058226913994,0.0003602696730665486,0.010991980283885285,0.015897736717512507,0.004351574391196419
2022-03-23,0.0015429873013888336,0.0021216998384068803,0.0006256850549800106,0.012533778403472412,0.01801718892944819,0.004977063786892165
2022-03-24,-0.0005926404894364356,-0.00030363586992055987,0.00024446490701410413,0.011940962233247344,0.017713506952823553,0.005221498817230014
2022-03-25,0.002301310697996111,0.00215830689897014,0.0007862640876512097,0.014239628971384205,0.019869488053381897,0.006007453961203778
2022-03-28,-0.0018170807063777935,-0.00042381050066525995,-7.108495380796577e-05,0.01242089537126199,0.019445587719663992,0.00593636648074079
2022-03-29,0.0023125596353195292,0.0014018926380736,0.0005139866431693002,0.014730785155881764,0.020846498623670048,0.006450221078020096
2022-03-30,0.0017151389592775853,0.00126080616419618,0.0005455306596466823,0.016444454943983097,0.022106510639215905,0.006995602989911658
2022-03-31,0.0008956786545117885,0.00018965348696774013,0.00014501640642508625,0.01733973271772452,0.022296146144234513,0.007140608882474204
2022-04-01,0.0022677644277649175,0.0021201214266134,0.000726968027519484,0.019604929648658804,0.024414023284961974,0.007867312796730681
2022-04-04,0.001029313518857134,0.0008828890019867001,0.0004139059411284948,0.020633713787589932,0.025296522769703934,0.008281133102424381
